Timestamp_us,Break,Sync,ID,Data,Checksum
8423084,,0x55,0x0D,"0x00,0x00",0xF2
8433058,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
8443060,,0x55,0xB1,"0x2C,0x00",0x22
8453045,,0x55,0xC4,"0x01,0xFF",0x3A
8463050,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8473030,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
8483029,,0x55,0xE9,,0xFF
8488038,,0x55,0xAD,,0x00
8503053,,0x55,0xCF,"0x0C,0xFE",0x25
8508068,,0x55,0x8E,"0x60,0x7F",0x91
8513045,,0x55,0xDD,"0x00,0xFC",0x25
8518068,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8528068,,0x55,0x80,,0x00
8538046,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
8548065,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8558073,,0x55,0x42,"0x00,0xFF",0xBD
8563076,,0x55,0xCA,"0xFC,0x7F",0xB8
8573061,,0x55,0x0D,"0x00,0x00",0xF2
8583027,,0x55,0xC1,"0x00,0x10,0x00,0xFF",0x2E
8593061,,0x55,0xB1,"0x2C,0x00",0x22
8603061,,0x55,0xC4,"0x01,0xFF",0x3A
8613053,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8623060,,0x55,0x6A,"0x24,0xA0,0x00,0x00,0x00,0xFF,0xFF,0xFF",0xD0
8633057,,0x55,0xE9,,0xFF
8638045,,0x55,0xAD,,0xFF
8643068,,0x55,0x61,"0x20,0x44,0xFF,0xFF,0xFF,0xFF,0xFF,0xFF",0x3A
8653045,,0x55,0xCF,"0x0C,0xFE",0x25
8658053,,0x55,0x8E,"0x60,0x7F",0x91
8663030,,0x55,0xDD,"0x00,0xFC",0x25
8668068,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
8678042,,0x55,0x80,,0x00
8688068,,0x55,0x9C,"0x00,0x00,0x2B,0x10,0xE0,0xFF,0x3F,0x35",0xD2
8698068,,0x55,0x1F,"0x7D,0xC9,0x00,0x0C,0x00,0xC0,0xFF,0xFF",0xCC
