Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
0.993661,791,0,0,8,0,0,0,0,0,64,2,0
0.994265,815,0,0,3,200,0,0,,,,,
0.995194,918,0,0,8,217,152,1,70,253,111,253,111
0.995963,834,0,0,5,0,0,0,0,0,,,
0.996955,828,0,0,8,0,102,1,248,0,0,0,0
0.997904,848,0,0,8,49,50,12,7,233,11,13,1
0.998896,855,0,0,8,0,0,0,0,0,0,0,0
0.999866,946,0,0,8,64,0,102,0,0,255,255,0
1.000778,876,0,0,8,130,29,47,93,96,139,120,75
1.001728,590,0,0,8,255,255,16,0,0,0,90,90
1.002712,896,0,0,8,0,132,240,192,0,0,0,0
1.003658,594,0,0,8,3,0,16,13,128,15,127,139
1.004576,908,0,0,8,233,7,11,13,17,50,0,49
1.005561,832,0,0,8,255,255,253,0,2,128,0,0
1.006561,915,0,0,8,0,0,0,0,0,0,0,0
1.007543,707,0,0,8,0,0,0,0,0,0,255,0
1.008543,729,0,0,8,0,0,0,108,0,0,0,0
1.009543,812,0,0,8,0,0,0,0,0,0,0,0
1.010429,923,0,0,8,246,27,47,93,117,139,120,75
1.011430,928,0,0,8,0,0,0,0,0,0,0,0
1.012400,946,0,0,8,64,0,104,0,0,255,255,0
1.013365,990,0,0,8,190,30,30,0,3,97,209,2
1.015960,760,0,0,8,255,255,255,0,32,37,40,0
1.016949,828,0,0,8,0,102,1,247,0,0,0,0
1.017612,978,0,0,4,23,24,176,0,,,,
1.025645,290,0,0,4,4,2,0,0,,,,
1.026614,810,0,0,8,2,0,2,0,0,32,216,43
1.027572,827,0,0,8,45,255,2,49,0,0,0,0
1.028499,918,0,0,8,217,152,1,70,253,111,253,111
1.029429,914,0,0,8,217,152,1,70,253,111,253,111
1.030394,946,0,0,8,64,0,104,0,0,255,255,0
1.035956,736,0,0,8,64,192,0,255,89,94,97,94
1.036787,930,0,0,6,0,10,30,1,0,1,,
1.040408,915,0,0,8,0,0,0,0,0,0,0,0
1.045928,557,0,0,8,116,0,0,0,0,0,0,0
1.046626,856,0,0,4,4,0,0,0,,,,
1.047626,729,0,0,8,0,0,0,108,0,0,0,0
1.055865,690,0,0,8,255,255,255,0,20,4,255,0
