Timestamp_s,ID,Extended,RTR,Length,D0,D1,D2,D3,D4,D5,D6,D7
1.368010,914,0,0,8,217,152,1,70,253,111,253,111
1.375106,707,0,0,8,0,0,0,0,0,0,255,0
1.379520,915,0,0,8,0,0,0,0,0,0,0,0
1.384786,706,0,0,4,19,136,147,0,,,,
1.385979,729,0,0,8,0,0,0,108,0,0,0,0
1.386928,798,0,0,6,0,64,0,192,0,0,,
1.394671,290,0,0,4,4,2,0,0,,,,
1.395640,562,0,0,8,255,70,0,255,0,0,0,0
1.396633,726,0,0,8,0,0,0,0,0,0,0,0
1.397606,828,0,0,8,0,101,1,244,0,0,0,0
1.398599,1029,0,0,8,253,10,191,255,255,255,255,255
1.405942,918,0,0,8,217,152,1,70,253,111,253,111
1.407544,914,0,0,8,217,152,1,70,253,111,253,111
1.419076,915,0,0,8,0,0,0,0,0,0,0,0
1.423043,828,0,0,8,0,102,1,247,0,0,0,0
1.425163,992,0,0,8,2,52,49,57,0,0,0,0
1.426163,729,0,0,8,0,0,0,108,0,0,0,0
1.433569,752,0,0,2,1,0,,,,,,
1.435135,802,0,0,8,2,76,0,0,55,255,255,255
1.436104,827,0,0,8,43,255,2,199,0,0,0,0
1.440473,299,0,0,1,3,,,,,,,
1.445870,560,0,0,8,3,53,54,8,0,0,0,0
1.446800,918,0,0,8,217,152,1,70,253,111,253,111
1.447729,914,0,0,8,217,152,1,70,253,111,253,111
1.455096,767,0,0,8,0,142,0,0,255,255,255,255
1.456046,846,0,0,8,30,127,30,127,21,31,0,127
1.457046,792,0,0,8,0,0,0,0,0,0,255,0
1.459116,915,0,0,8,0,0,0,0,0,0,0,0
1.465230,590,0,0,8,255,255,16,0,0,0,90,90
1.466230,729,0,0,8,0,0,0,108,0,0,0,0
1.467179,594,0,0,8,3,0,16,13,128,7,127,139
1.473402,828,0,0,8,0,102,1,247,0,0,0,0
1.475052,707,0,0,8,0,0,0,0,0,0,255,0
1.475994,826,0,0,8,24,56,74,127,127,127,127,127
1.485841,782,0,0,8,68,108,28,9,7,255,7,255
1.486774,918,0,0,8,217,152,1,70,253,111,253,111
1.487696,914,0,0,8,217,152,1,70,253,111,253,111
1.494673,290,0,0,4,4,2,0,0,,,,
1.498880,915,0,0,8,0,0,0,0,0,0,0,0
1.499865,1034,0,0,8,253,44,191,255,255,255,255,255
1.504973,736,0,0,8,64,192,0,255,89,94,97,94
1.506013,729,0,0,8,0,0,0,108,0,0,0,0
