ID,Extended,RTR,Length,Data,Count,Timestamps
762,0,0,8,"0,0,43,24,0,0,200,0",4,"3.579902,5.699577,9.320698,11.64003"
762,0,0,8,"0,0,40,24,0,0,200,0",4,"3.659416,5.679949,9.399562,11.620447"
762,0,0,8,"0,0,37,24,0,0,200,0",4,"3.779941,5.659416,9.520733,11.5994"
762,0,0,8,"0,0,195,24,0,0,200,0",3,"2.942071,6.541115,12.459428"
762,0,0,8,"0,0,181,24,0,0,200,0",3,"2.979842,6.260083,12.180212"
762,0,0,8,"0,0,135,24,0,0,200,0",3,"3.079854,5.999545,11.920459"
762,0,0,8,"0,0,38,24,0,0,200,0",3,"3.742209,3.7601,9.459524"
762,0,0,8,"0,0,35,24,0,0,200,0",3,"3.959493,9.679512,9.76122"
762,0,0,8,"0,0,55,24,0,0,200,0",3,"5.760095,9.141094,11.699429"
762,0,0,8,"0,0,192,24,0,0,200,0",3,"6.440142,8.620541,12.359438"
762,0,0,8,"0,0,194,24,0,0,200,0",3,"6.499551,8.599617,12.420615"
762,0,0,8,"0,0,198,24,0,0,200,0",3,"6.699563,6.760126,12.62058"
762,0,0,8,"0,0,199,24,0,0,200,0",3,"6.821796,12.741172,12.760183"
762,0,0,8,"0,0,145,24,0,0,200,0",2,"3.059441,8.780717"
762,0,0,8,"0,0,91,24,0,0,200,0",2,"3.199488,11.799823"
762,0,0,8,"0,0,69,24,0,0,200,0",2,"3.299683,11.741151"
762,0,0,8,"0,0,63,24,0,0,200,0",2,"3.34115,5.799597"
762,0,0,8,"0,0,47,24,0,0,200,0",2,"3.499481,9.24017"
762,0,0,8,"0,0,46,24,0,0,200,0",2,"3.520556,9.260168"
762,0,0,8,"0,0,44,24,0,0,200,0",2,"3.559422,9.299591"
762,0,0,8,"0,0,42,24,0,0,200,0",2,"3.599741,9.341114"
762,0,0,8,"0,0,41,24,0,0,200,0",2,"3.640264,9.359469"
762,0,0,8,"0,0,39,24,0,0,200,0",2,"3.699492,9.420647"
762,0,0,8,"0,0,36,24,0,0,200,0",2,"3.860377,9.579543"
762,0,0,8,"0,0,59,24,0,0,200,0",2,"5.779935,9.099573"
762,0,0,8,"0,0,84,24,0,0,200,0",2,"5.860359,8.959476"
762,0,0,8,"0,0,98,24,0,0,200,0",2,"5.899539,11.82177"
762,0,0,8,"0,0,113,24,0,0,200,0",2,"5.942461,11.860369"
762,0,0,8,"0,0,121,24,0,0,200,0",2,"5.959435,11.880174"
762,0,0,8,"0,0,128,24,0,0,200,0",2,"5.979952,11.899526"
762,0,0,8,"0,0,141,24,0,0,200,0",2,"6.020616,11.941007"
762,0,0,8,"0,0,146,24,0,0,200,0",2,"6.040172,11.959419"
762,0,0,8,"0,0,151,24,0,0,200,0",2,"6.059409,11.980122"
762,0,0,8,"0,0,155,24,0,0,200,0",2,"6.079927,11.999586"
762,0,0,8,"0,0,163,24,0,0,200,0",2,"6.120645,12.04011"
762,0,0,8,"0,0,167,24,0,0,200,0",2,"6.141065,8.720617"
762,0,0,8,"0,0,172,24,0,0,200,0",2,"6.179993,12.099544"
762,0,0,8,"0,0,175,24,0,0,200,0",2,"6.199518,12.120484"
762,0,0,8,"0,0,177,24,0,0,200,0",2,"6.220607,12.141015"
762,0,0,8,"0,0,179,24,0,0,200,0",2,"6.240098,12.159392"
762,0,0,8,"0,0,183,24,0,0,200,0",2,"6.279944,12.199408"
762,0,0,8,"0,0,184,24,0,0,200,0",2,"6.299565,12.220482"
762,0,0,8,"0,0,186,24,0,0,200,0",2,"6.320545,12.240061"
762,0,0,8,"0,0,187,24,0,0,200,0",2,"6.34107,12.260139"
762,0,0,8,"0,0,188,24,0,0,200,0",2,"6.35939,12.280185"
762,0,0,8,"0,0,190,24,0,0,200,0",2,"6.399529,12.320498"
762,0,0,8,"0,0,191,24,0,0,200,0",2,"6.420519,12.341023"
762,0,0,8,"0,0,193,24,0,0,200,0",2,"6.45938,12.3807"
762,0,0,8,"0,0,196,24,0,0,200,0",2,"6.579965,12.499442"
762,0,0,8,"0,0,75,24,0,0,200,0",2,"8.999577,11.760091"
762,0,0,8,"0,0,62,24,0,0,200,0",2,"9.080059,11.72057"
762,0,0,8,"0,0,174,24,0,0,200,0",1,2.999807
762,0,0,8,"0,0,164,24,0,0,200,0",1,3.021548
762,0,0,8,"0,0,156,24,0,0,200,0",1,3.040299
762,0,0,8,"0,0,125,24,0,0,200,0",1,3.099512
762,0,0,8,"0,0,117,24,0,0,200,0",1,3.121572
762,0,0,8,"0,0,110,24,0,0,200,0",1,3.142088
762,0,0,8,"0,0,103,24,0,0,200,0",1,3.159407
762,0,0,8,"0,0,96,24,0,0,200,0",1,3.179913
762,0,0,8,"0,0,86,24,0,0,200,0",1,3.220574
762,0,0,8,"0,0,81,24,0,0,200,0",1,3.240182
762,0,0,8,"0,0,77,24,0,0,200,0",1,3.260095
762,0,0,8,"0,0,73,24,0,0,200,0",1,3.279902
762,0,0,8,"0,0,66,24,0,0,200,0",1,3.321599
762,0,0,8,"0,0,60,24,0,0,200,0",1,3.35943
