ID,Extended,RTR,Length,Data,Count,Timestamps
992,0,0,8,"2,52,49,57,0,0,0,0",50,"0.062663,0.362673,0.662679,0.962679,1.262744,1.562714,1.862715,2.163516,2.462734,2.76275,3.062752,3.362775,3.662902,3.965065,4.265194,4.568962,4.862805,5.162815,5.462827,5.764244,6.062838,6.36285,6.662857,6.962993,7.26288,7.563377,7.862893,8.163664,8.463404,8.76398,9.064573,9.365453,9.665756,9.964455,10.263453,10.564121,10.863508,11.163549,11.463533,11.764216,12.06354,12.363556,12.663754,12.963524,13.263636,13.565408,13.864314,14.166922,14.466881,14.767054"
992,0,0,8,"0,49,67,54,83,82,70,72",49,"0.162624,0.46263,0.762642,1.06265,1.363509,1.662674,1.962759,2.26341,2.562694,2.862712,3.162724,3.462746,3.764562,4.064265,4.366905,4.662781,4.962777,5.262777,5.562826,5.862834,6.162841,6.462836,6.764062,7.062829,7.363083,7.662846,7.96314,8.263355,8.563628,8.863641,9.164676,9.465614,9.765733,10.063404,10.364367,10.663421,10.964127,11.263432,11.564017,11.863444,12.163698,12.463469,12.763476,13.063588,13.363504,13.664013,13.964677,14.266837,14.56693"
992,0,0,8,"1,84,53,76,78,51,52,48",49,"0.262614,0.56263,0.862647,1.162816,1.462664,1.762699,2.062811,2.362764,2.662692,2.962705,3.262714,3.562845,3.864197,4.165087,4.464862,4.762764,5.062765,5.362776,5.662784,5.962794,6.262802,6.563079,6.862821,7.162964,7.462838,7.763979,8.063336,8.363825,8.663483,8.964143,9.264681,9.566325,9.865657,10.163644,10.463412,10.763916,11.063417,11.364214,11.663571,11.963456,12.263451,12.563468,12.863474,13.163475,13.463516,13.765756,14.065343,14.366831,14.667231"
995,0,0,8,"253,12,16,65,33,32,0,0",8,"0.014341,2.013254,4.014344,6.015286,8.013343,10.013331,12.01324,14.013365"
996,0,0,8,"193,223,153,114,133,0,0,0",8,"0.009401,2.009322,4.009415,6.009393,8.008416,10.008405,12.008314,14.008416"
1000,0,0,8,"81,53,162,123,0,11,142,12",7,"1.998788,4.015294,6.017891,7.998873,9.997882,11.997787,13.997873"
1001,0,0,8,"1,10,20,0,36,36,0,0",7,"1.978857,3.978837,5.977813,7.977766,9.977818,11.977693,13.977728"
1002,0,0,8,"65,68,62,9,160,196,131,237",7,"1.969937,3.970624,5.968058,7.967874,9.968076,11.968053,13.96828"
1003,0,0,8,"67,232,15,80,10,80,10,100",7,"1.95795,3.958339,5.958028,7.957867,9.957903,11.957922,13.957873"
1010,0,0,8,"201,2,91,33,29,32,16,6",7,"1.930569,3.929551,5.92816,7.92769,9.927623,11.927565,13.927566"
1012,0,0,8,"17,0,240,32,127,87,5,199",7,"1.910559,3.911523,5.909644,7.908669,9.908689,11.908704,13.908826"
1025,0,0,8,"253,3,4,15,0,0,0,1",18,"0.129641,0.968142,1.788935,2.590867,3.408923,4.229361,5.069842,5.890905,6.746341,7.566955,8.387913,9.206893,10.028562,10.856846,11.666896,12.487986,13.306981,14.135966"
1027,0,0,8,"253,4,63,255,255,255,255,255",18,"0.228699,1.068911,1.887054,2.687046,3.499669,4.330497,5.16695,6.010382,6.845496,7.665398,8.485295,9.294897,10.12558,10.94453,11.767119,12.584481,13.393925,14.23459"
1028,0,0,8,"253,5,191,255,255,255,255,255",18,"0.330617,1.169528,1.97093,2.770065,3.590585,4.429729,5.249587,6.110292,6.929596,7.750027,8.570107,9.390675,10.210482,11.029686,11.850919,12.66999,13.489919,14.329765"
1029,0,0,8,"253,10,191,255,255,255,255,255",18,"0.412354,1.25287,2.05305,2.853244,3.673339,4.51339,5.33388,6.194109,7.014293,7.834468,8.654589,9.474593,10.295083,11.115302,11.935494,12.755647,13.575672,14.415858"
1034,0,0,8,"253,44,191,255,255,255,255,255",18,"0.513244,1.335036,2.136885,2.938689,3.760626,4.602488,5.424388,6.286896,7.108153,7.930088,8.751986,9.573791,10.395653,11.19779,12.019304,12.841157,13.663083,14.505009"
1068,0,0,8,"253,58,63,255,255,255,255,255",18,"0.599009,1.41861,2.218592,3.03877,3.858543,4.698518,5.518494,6.379415,7.198477,8.018445,8.838394,9.658372,10.478347,11.29832,12.118302,12.938272,13.758248,14.598221"
1082,0,0,8,"253,62,191,255,255,255,255,255",18,"0.694972,1.514639,2.314303,3.133965,3.953649,4.793294,5.612977,6.472615,7.292284,8.111951,8.931635,9.751302,10.570966,11.391248,12.210993,13.02996,13.849626,14.689284"
1086,0,0,8,"253,63,4,15,0,0,0,1",18,"0.78332,1.603363,2.403407,3.223456,4.043498,4.883547,5.703587,6.564064,7.383681,8.203794,9.023769,9.843932,10.664406,11.484779,12.303945,13.125717,13.944037,14.784523"
1087,0,0,8,"253,1,63,255,255,255,255,255",18,"0.034829,0.874868,1.694873,2.494866,3.314727,4.135092,4.974902,5.79478,6.654842,7.47487,8.294785,9.115021,9.934752,10.758738,11.574873,12.394934,13.214766,14.035467"
1098,0,0,8,"1,0,0,0,0,0,0,224",8,"0.156001,2.156003,4.156009,6.155897,8.155915,10.156009,12.155921,14.155977"
1100,0,0,8,"113,0,0,0,0,0,0,0",8,"0.169361,2.168949,4.168026,6.167015,8.166939,10.166931,12.166857,14.167914"
