
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 16697 bytes in 19.06 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
969762,0x0D
970398,0x00
970969,0x00
971543,0xF2
979233,0x55
979746,0xC1
980332,0x00
980853,0x10
981378,0x00
981901,0xFF
982413,0x2E
989247,0x55
989762,0xB1
990294,0x0C
990815,0x00
991332,0x42
999233,0x55
999753,0xC4
1008547,0xFF
1009233,0x55
1009753,0x1F
1010346,0x7E
1010919,0xC9
1011494,0x00
1012064,0x0C
1012639,0x00
1013209,0xC0
1013784,0xFF
1014354,0xFF
1014926,0xCB
1019240,0x55
1019761,0x6A
1020293,0x24
1020815,0xA0
1021332,0x00
1021853,0x00
1022373,0x00
1022896,0xFF
1023409,0xFF
1023933,0xFF
1024455,0xD0
1029239,0x55
1029754,0xE9
1034241,0x55
1034762,0xAD
1039278,0x55
1039800,0x61
1040332,0x20
1040853,0x44
1041373,0xFF
1041896,0xFF
1042409,0xFF
1042934,0xFF
1043456,0xFF
1043973,0xFF
1044494,0x3A
1049256,0x55
1049777,0xCF
1050309,0x0C
1050823,0xFE
1051347,0x25
1054264,0x55
1054780,0x8E
1055312,0x60
1055833,0x7F
1056350,0x91
1058533,0xFF
1059217,0x55
1059738,0xDD
1060271,0x00
1060792,0xFC
1061308,0x25
1064241,0x55
1064757,0x1F
1065335,0x7E
1065914,0xC9
1066482,0x00
1067052,0x0C
1067627,0x00
1068197,0xC0
1068772,0xFF
1069342,0xFF
1069914,0xCB
1074241,0x55
1074762,0x80
1075405,0x80
1076029,0xFF
1076649,0xFE
1078540,0xFF
1079225,0x55
1079746,0x32
1080277,0x09
1080800,0x00
1081316,0xC4
1084241,0x55
1084761,0x9C
1085293,0x00
1085807,0x00
1086332,0x2B
1086853,0x10
1087373,0xE0
1087897,0xFF
1088412,0x3F
1088929,0x35
1089450,0xD2
1094241,0x55
1094762,0x1F
1095355,0x7E
1095926,0xC9
1096501,0x00
1097071,0x0C
1097647,0x00
1098217,0xC0
1098792,0xFF
