
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 13057 bytes in 14.87 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
1013174,0xD0
1017271,0xFF
1017960,0x55
1018477,0xE9
1022294,0xFF
1022982,0x55
1023500,0xAD
1027287,0xFF
1027975,0x55
1028492,0x61
1029029,0x20
1029546,0x44
1030067,0xFF
1030584,0xFF
1031105,0xFF
1031622,0xFF
1032143,0xFF
1032668,0xFF
1033182,0x3A
1037991,0x55
1038507,0xCF
1039036,0x0C
1039561,0xFE
1040075,0x25
1042271,0xFF
1042958,0x55
1043482,0x8E
1044010,0x60
1044527,0x7F
1045049,0x91
1047976,0x55
1048492,0xDD
1049029,0x00
1049545,0xFC
1050067,0x25
1052965,0x55
1053489,0x1F
1054095,0x7D
1054665,0xC9
1055232,0x00
1055810,0x0C
1056383,0x00
1056957,0xC0
1057527,0xFF
1058095,0xFF
1058673,0xCC
1062968,0x55
1063492,0x80
1067972,0x55
1068497,0x32
1069026,0x09
1069543,0x00
1070064,0xC4
1072972,0x55
1073497,0x9C
1074026,0x00
1074550,0x00
1075072,0x2B
1075588,0x10
1076110,0xE0
1076627,0xFF
1077148,0x3F
1077672,0x35
1078186,0xD2
1082294,0xFF
1082982,0x55
1083499,0x1F
1084090,0x7D
1084660,0xC9
1085235,0x00
1085805,0x0C
1086378,0x00
1086952,0xC0
1087522,0xFF
1088097,0xFF
1088668,0xCC
1092998,0x55
1093522,0x42
1094052,0x00
1094568,0xFF
1095090,0xBD
1097975,0x55
1098500,0xCA
1099028,0xFC
1099545,0x7F
1100067,0xB8
1107271,0xFF
1107960,0x55
1108477,0x0D
1109113,0x00
1109683,0x00
1110258,0xF2
1117960,0x55
1118477,0xC1
1119059,0x00
1119584,0x10
1120105,0x00
1120622,0xFF
1121143,0x2E
1127957,0x55
1128481,0xB1
1129011,0x0C
1129527,0x00
1130049,0x42
1137960,0x55
1138477,0xC4
1139128,0x01
1139806,0xFF
1140423,0x3A
1147271,0xFF
1147960,0x55
1148477,0x1F
1149075,0x7D
1149645,0xC9
1150220,0x00
1150790,0x0C
1151361,0x00
1151937,0xC0
1152508,0xFF
1153082,0xFF
1153653,0xCC
1157960,0x55
