
*** CAPTURE STARTED ***
Buffer size: 30000 bytes (RAW MODE)
Capturing raw UART data with timestamps
Press 't' to stop capture


*** CAPTURE STOPPED ***
Captured 16356 bytes in 19.20 seconds
Type 'c' for CSV export


=== RAW CSV Export (copy this) ===

Timestamp_us,Byte_Hex
971462,0x55
971989,0xAD
976462,0x55
976980,0x61
977518,0x20
978031,0x44
978555,0xFF
979070,0xFF
979594,0xFF
980115,0xFF
980631,0xFF
981154,0xFF
981671,0x3A
986431,0x55
986948,0xCF
987490,0x0C
988003,0xFE
988519,0x25
991482,0x55
992004,0x8E
992529,0x60
993049,0x7F
993566,0x91
996432,0x55
996949,0xDD
997490,0x00
998002,0xFC
998519,0x25
1001455,0x55
1001972,0x1F
1002551,0x7C
1003126,0xC9
1003696,0x00
1004271,0x0C
1004842,0x00
1005417,0xC0
1005989,0xFF
1006560,0xFF
1007131,0xCD
1011482,0x55
1011997,0x80
1016432,0x55
1016956,0x32
1017490,0x09
1018006,0x00
1018523,0xC4
1021452,0x55
1021980,0x9C
1022510,0x00
1023023,0x00
1023540,0x2B
1024061,0x10
1024586,0xE0
1025100,0xFF
1025624,0x3F
1026146,0x35
1026663,0xD2
1031480,0x55
1031993,0x1F
1032571,0x7C
1033146,0xC9
1033716,0x00
1034291,0x0C
1034862,0x00
1035437,0xC0
1036011,0xFF
1036581,0xFF
1037148,0xCD
1040771,0xFF
1041455,0x55
1041980,0x42
1042511,0x00
1043032,0xFF
1043548,0xBD
1046429,0x55
1046953,0xCA
1047487,0xFC
1048012,0x7F
1048521,0xB8
1055741,0xFF
1056432,0x55
1056949,0x0D
1057567,0x00
1058133,0x00
1058711,0xF2
1066429,0x55
1066954,0xC1
1067533,0x00
1068054,0x10
1068571,0x00
1069092,0xFF
1069617,0x2E
1076439,0x55
1076964,0xB1
1077496,0x0C
1078016,0x00
1078533,0x42
1085741,0xFF
1086432,0x55
1086949,0xC4
1096432,0x55
1096949,0x1F
1097544,0x7C
1098118,0xC9
1098688,0x00
1099263,0x0C
1099833,0x00
1100409,0xC0
1100980,0xFF
1101550,0xFF
1102126,0xCD
1106432,0x55
1106956,0x6A
1107490,0x24
1108007,0xA0
1108522,0x00
1109047,0x00
1109563,0x00
1110085,0xFF
1110601,0xFF
1111122,0xFF
1111647,0xD0
1116447,0x55
1116964,0xE9
1121475,0x55
1121996,0xAD
1126462,0x55
1126989,0x61
1127512,0x20
1128034,0x44
1128551,0xFF
1129072,0xFF
1129596,0xFF
1130111,0xFF
1130635,0xFF
1131156,0xFF
1131673,0x3A
1136444,0x55
1136969,0xCF
1137501,0x0C
1138013,0xFE
1138538,0x25
1141439,0x55
1141956,0x8E
1142490,0x60
1143012,0x7F
1143528,0x91
1145756,0xFF
1146447,0x55
1146964,0xDD
1147496,0x00
1148016,0xFC
1148533,0x25
1151467,0x55
1151985,0x1F
1152564,0x7C
1153131,0xC9
1153709,0x00
1154276,0x0C
1154854,0x00
1155421,0xC0
1156002,0xFF
1156572,0xFF
1157141,0xCD
1161439,0x55
1161964,0x80
1166447,0x55
1166964,0x32
1167496,0x09
1168016,0x00
1168532,0xC4
1171475,0x55
1171989,0x9C
1172521,0x00
1173042,0x00
1173559,0x2B
1174080,0x10
1174597,0xE0
1175118,0xFF
1175642,0x3F
1176156,0x35
1176681,0xD2
1181455,0x55
1181972,0x1F
1182582,0x7C
1183156,0xC9
1183726,0x00
1184301,0x0C
1184872,0x00
1185447,0xC0
1186018,0xFF
1186588,0xFF
1187164,0xCD
1191483,0x55
1192004,0x42
1192528,0x00
1193049,0xFF
1193566,0xBD
1196431,0x55
1196948,0xCA
1197490,0xFC
1198007,0x7F
1198524,0xB8
1205741,0xFF
1206432,0x55
1206949,0x0D
1207566,0x00
1208141,0x00
1208712,0xF2
1215741,0xFF
1216432,0x55
1216949,0xC1
1217528,0x00
1218049,0x10
1218574,0x00
1219095,0xFF
1219613,0x2E
1226432,0x55
1226948,0xB1
1227490,0x0C
1228003,0x00
